,time,PLUS_DI,MINUS_DI,ADX
197,2000-08-31,21.7448,19.5947,4.73
198,2000-09-01,20.9478,18.8764,4.84
199,2000-09-05,20.4799,18.1968,5.12
200,2000-09-06,19.306,19.2306,5.45
201,2000-09-07,22.7662,17.2132,5.05
202,2000-09-08,21.2284,17.0557,5.62
203,2000-09-11,19.8289,20.5016,5.67
204,2000-09-12,18.4693,20.881,5.05
205,2000-09-13,17.2908,21.3075,5.16
206,2000-09-14,15.237,24.5991,5.56
207,2000-09-15,13.7953,31.2794,7.21
208,2000-09-18,12.5521,32.6141,9.6
209,2000-09-19,15.3763,29.3865,12.72
210,2000-09-20,14.3685,28.1484,14.47
211,2000-09-21,13.9856,26.5341,16.42
212,2000-09-22,12.4173,32.5575,18.26
213,2000-09-25,11.1282,31.0775,21.09
214,2000-09-26,16.5115,25.9328,24.04
215,2000-09-27,14.7014,24.9316,25.62
216,2000-09-28,14.1448,23.9876,26.47
217,2000-09-29,13.0076,28.0587,27.53
218,2000-10-02,12.0141,27.0493,30.03
219,2000-10-03,10.8591,29.5315,32.34
220,2000-10-04,10.2018,33.6208,34.9
221,2000-10-05,11.6481,31.6196,37.04
222,2000-10-06,10.9464,31.2208,37.57
223,2000-10-09,10.0499,33.8755,37.83
224,2000-10-10,9.5159,32.0753,39.47
225,2000-10-11,12.7983,29.2619,41.03
226,2000-10-12,11.6493,27.1904,41.61
227,2000-10-13,10.7208,29.8925,41.27
228,2000-10-16,9.4651,33.4738,41.27
229,2000-10-17,8.8875,31.431,43.67
230,2000-10-18,7.7664,32.2129,45.82
231,2000-10-19,25.4969,24.8778,48.35
232,2000-10-20,31.0846,22.2678,45.82
233,2000-10-23,27.609,20.6629,44.25
234,2000-10-24,26.0571,20.5234,41.97
235,2000-10-25,25.4754,19.2521,39.01
236,2000-10-26,26.567,17.5897,36.7
237,2000-10-27,32.2514,15.9338,34.72
238,2000-10-30,32.3383,15.0504,33.27
239,2000-10-31,31.3183,14.5757,32.0
240,2000-11-01,31.4333,14.0599,31.81
241,2000-11-02,32.34,13.6677,31.68
242,2000-11-03,30.6422,16.5901,31.2
243,2000-11-06,30.467,15.8455,29.33
244,2000-11-07,32.9705,14.9309,27.6
245,2000-11-08,29.5801,16.9252,25.92
246,2000-11-09,27.5746,15.7777,27.77
247,2000-11-10,24.9931,18.0592,28.54
248,2000-11-13,22.8848,21.9928,28.66
249,2000-11-14,24.9631,20.3163,27.95
250,2000-11-15,26.1562,19.2918,27.69
251,2000-11-16,26.0635,18.1353,27.32
252,2000-11-17,24.6935,19.9058,26.18
253,2000-11-20,22.6533,23.5488,24.34
254,2000-11-21,23.3378,22.377,21.88
255,2000-11-22,21.3902,23.7761,19.3
256,2000-11-24,22.5366,22.5103,16.78
257,2000-11-27,25.7198,21.2266,14.65
258,2000-11-28,23.3147,28.4239,13.08
259,2000-11-29,21.1867,34.2259,11.1
260,2000-11-30,17.5864,41.5869,10.84
261,2000-12-01,15.9331,39.6111,11.79
262,2000-12-04,14.693,38.3053,13.68
263,2000-12-05,16.5177,35.1644,16.72
264,2000-12-06,15.1956,36.7319,18.57
265,2000-12-07,13.8688,41.0175,20.45
266,2000-12-08,16.868,38.76,22.7
267,2000-12-11,21.0943,35.4654,24.75
268,2000-12-12,22.2157,33.1755,26.42
269,2000-12-13,21.5816,30.748,27.69
270,2000-12-14,20.1407,31.5451,28.56
271,2000-12-15,17.2684,41.0867,30.13
272,2000-12-18,16.2994,40.184,32.37
273,2000-12-19,15.2259,42.2418,34.68
274,2000-12-20,14.2364,45.4082,36.36
275,2000-12-21,15.0609,41.3421,37.19
276,2000-12-22,17.7518,38.4998,37.48
277,2000-12-26,19.5687,36.5351,36.93
278,2000-12-27,18.8424,36.9165,36.51
279,2000-12-28,17.8696,37.2693,35.86
280,2000-12-29,16.8419,36.9269,34.84
281,2001-01-02,16.09,35.5311,34.7
282,2001-01-03,22.0179,31.4323,35.58
283,2001-01-04,23.667,29.1523,35.42
284,2001-01-05,22.5386,27.7624,34.91
285,2001-01-08,21.1091,27.8049,34.08
286,2001-01-09,25.4422,25.6889,32.14
287,2001-01-10,26.2771,24.0541,29.15
288,2001-01-11,28.4315,22.3335,26.11
289,2001-01-12,26.9242,21.1495,23.24
290,2001-01-16,25.5417,23.0316,20.77
291,2001-01-17,27.2846,21.849,18.5
292,2001-01-18,28.0287,20.14,17.13
293,2001-01-19,35.4663,17.6581,15.99
294,2001-01-22,33.9493,16.9028,15.87
295,2001-01-23,32.4544,16.2906,15.59
296,2001-01-24,35.9286,15.2493,15.27
297,2001-01-25,35.2134,14.409,16.9
298,2001-01-26,32.5897,14.5959,19.15
299,2001-01-29,32.4599,14.2101,21.13
300,2001-01-30,30.9871,15.0697,22.95
301,2001-01-31,28.9098,18.6425,25.38
302,2001-02-01,27.2973,19.1396,26.61
303,2001-02-02,27.3773,17.884,27.01
304,2001-02-05,26.1079,18.3356,27.65
305,2001-02-06,29.2265,17.3225,28.53
306,2001-02-07,29.9985,15.8744,29.56
307,2001-02-08,27.9182,14.7735,30.59
308,2001-02-09,25.2857,22.1812,30.4
309,2001-02-12,23.8335,24.251,28.47
310,2001-02-13,26.1782,22.4435,26.17
311,2001-02-14,24.425,25.4136,23.83
312,2001-02-15,26.0446,23.8942,20.97
313,2001-02-16,24.2344,26.7721,18.56
314,2001-02-20,22.4359,26.7246,16.12
315,2001-02-21,20.7756,25.2368,14.28
316,2001-02-22,19.2124,26.702,13.43
317,2001-02-23,19.4084,24.5373,13.34
318,2001-02-26,23.9916,22.5671,12.67
319,2001-02-27,25.6292,21.1241,11.64
320,2001-02-28,24.3706,21.334,10.5
321,2001-03-01,22.3391,24.5315,8.78
322,2001-03-02,20.6717,22.7006,6.91
323,2001-03-05,20.8595,21.4768,6.78
324,2001-03-06,23.0471,20.0381,6.82
325,2001-03-07,24.9518,19.0605,6.77
326,2001-03-08,23.4299,20.2563,7.59
327,2001-03-09,20.7791,27.1812,7.8
328,2001-03-12,18.2101,31.7616,8.4
329,2001-03-13,16.9563,29.5749,9.71
330,2001-03-14,16.9103,27.3653,10.95
331,2001-03-15,17.8797,25.6269,11.48
332,2001-03-16,16.7058,26.4715,11.91
333,2001-03-19,16.6407,24.8971,13.31
334,2001-03-20,16.7582,22.7456,14.04
335,2001-03-21,15.3314,27.8148,14.65
336,2001-03-22,15.7979,25.1766,16.38
337,2001-03-23,21.6471,23.3851,17.68
338,2001-03-26,21.842,22.281,17.86
339,2001-03-27,23.0043,20.8187,17.43
340,2001-03-28,21.3856,20.5797,16.83
341,2001-03-29,19.997,21.2679,16.45
342,2001-03-30,18.8399,21.7406,15.71
343,2001-04-02,19.6393,20.4653,14.29
344,2001-04-03,18.1227,23.6292,12.5
345,2001-04-04,16.3699,25.4925,11.75
346,2001-04-05,19.8125,22.2872,12.04
347,2001-04-06,18.815,21.1651,10.84
348,2001-04-09,18.5685,20.2575,9.84
349,2001-04-10,23.7426,18.8068,9.07
350,2001-04-11,26.191,17.9498,7.83
351,2001-04-12,26.2778,16.6231,7.53
352,2001-04-16,24.8985,15.7506,8.86
353,2001-04-17,24.9364,14.904,10.4
354,2001-04-18,32.316,13.1306,11.84
355,2001-04-19,36.0393,11.9946,14.72
356,2001-04-20,38.4494,11.1075,18.07
357,2001-04-23,36.4567,14.4805,21.5
358,2001-04-24,37.5525,13.4809,24.44
359,2001-04-25,35.172,12.6263,26.87
