time,MINUS_DI
2020-02-13,9.8580
2020-02-12,10.5385
2020-02-11,8.0010
2020-02-10,9.2830
2020-02-07,10.4954
2020-02-06,11.2652
2020-02-05,12.3085
2020-02-04,14.0993
2020-02-03,16.5112
2020-01-31,18.5175
2020-01-30,16.7352
2020-01-29,19.9487
2020-01-28,22.1065
2020-01-27,24.7343
2020-01-24,13.2952
2020-01-23,11.6954
2020-01-22,10.8103
2020-01-21,8.7028
2020-01-17,9.2793
2020-01-16,9.9918
2020-01-15,11.1883
2020-01-14,11.9760
2020-01-13,12.8484
2020-01-10,13.8717
2020-01-09,14.9735
2020-01-08,16.2229
2020-01-07,18.3752
2020-01-06,20.1904
2020-01-03,15.7303
2020-01-02,16.3270
2019-12-31,18.6918
2019-12-30,18.5349
2019-12-27,13.3500
2019-12-26,14.2035
2019-12-24,15.1144
2019-12-23,14.8389
2019-12-20,15.3890
2019-12-19,17.3413
2019-12-18,16.9719
2019-12-17,16.7469
2019-12-16,16.0360
2019-12-13,17.0031
2019-12-12,18.5665
2019-12-11,20.6363
2019-12-10,20.1225
2019-12-09,20.4682
2019-12-06,21.6347
2019-12-05,23.4898
2019-12-04,24.3286
2019-12-03,25.3076
2019-12-02,21.2948
2019-11-29,11.0573
2019-11-27,10.4951
2019-11-26,10.9429
2019-11-25,11.4961
2019-11-22,12.3537
2019-11-21,13.1178
2019-11-20,13.8148
2019-11-19,10.0560
2019-11-18,10.5147
2019-11-15,11.1722
2019-11-14,12.0310
2019-11-13,12.6929
2019-11-12,13.2598
2019-11-11,14.0029
2019-11-08,14.8689
2019-11-07,16.0880
2019-11-06,16.7216
2019-11-05,15.0362
2019-11-04,14.7605
2019-11-01,15.3663
2019-10-31,15.9973
2019-10-30,16.9472
2019-10-29,18.0830
2019-10-28,16.5220
2019-10-25,19.1286
2019-10-24,20.2963
2019-10-23,22.3753
2019-10-22,21.6211
2019-10-21,24.2993
2019-10-18,25.4631
2019-10-17,20.1943
2019-10-16,20.1097
2019-10-15,20.5404
2019-10-14,22.0573
2019-10-11,22.5899
2019-10-10,23.9348
2019-10-09,24.9571
2019-10-08,27.2469
2019-10-07,24.8029
2019-10-04,25.6288
2019-10-03,27.0491
2019-10-02,29.7968
2019-10-01,22.7830
2019-09-30,25.0069
