time,PLUS_DI
2023-06-29 19:00,10.9969
2023-06-29 18:00,10.2243
2023-06-29 17:00,10.1793
2023-06-29 16:00,10.2827
2023-06-29 15:00,15.2836
2023-06-29 14:00,14.6555
2023-06-29 13:00,15.3140
2023-06-29 12:00,15.8253
2023-06-29 11:00,16.7252
2023-06-29 10:00,15.7458
2023-06-29 09:00,16.8978
2023-06-29 08:00,17.8727
2023-06-29 07:00,19.6489
2023-06-29 06:00,17.7565
2023-06-29 05:00,17.2683
2023-06-29 04:00,17.7690
2023-06-28 19:00,18.5870
2023-06-28 18:00,18.8440
2023-06-28 17:00,18.5085
2023-06-28 16:00,28.9009
2023-06-28 15:00,26.0507
2023-06-28 14:00,27.6475
2023-06-28 13:00,27.0605
2023-06-28 12:00,27.9000
2023-06-28 11:00,30.4009
2023-06-28 10:00,32.5215
2023-06-28 09:00,32.9177
2023-06-28 08:00,38.6684
2023-06-28 07:00,42.4513
2023-06-28 06:00,41.1497
2023-06-28 05:00,40.7034
2023-06-28 04:00,41.6552
2023-06-27 19:00,39.3785
2023-06-27 18:00,40.1635
2023-06-27 17:00,41.0549
2023-06-27 16:00,28.8635
2023-06-27 15:00,29.9690
2023-06-27 14:00,31.5863
2023-06-27 13:00,28.8620
2023-06-27 12:00,25.5865
2023-06-27 11:00,26.4623
2023-06-27 10:00,29.4633
2023-06-27 09:00,32.8546
2023-06-27 08:00,36.9699
2023-06-27 07:00,29.9733
2023-06-27 06:00,31.0385
2023-06-27 05:00,29.6317
2023-06-27 04:00,29.7824
2023-06-26 19:00,31.6354
2023-06-26 18:00,31.1431
