,time,PLUS_DI,MINUS_DI,ADX
148,2022-11-11 07:00,47.5233,8.7333,59.11
149,2022-11-11 08:00,48.2236,8.2697,62.16
150,2022-11-11 09:00,42.1593,12.2188,63.67
151,2022-11-11 10:00,35.4332,13.1048,63.57
152,2022-11-11 11:00,39.8974,11.0724,62.67
153,2022-11-11 12:00,39.4064,9.7728,62.51
154,2022-11-11 13:00,39.4488,9.3038,62.5
155,2022-11-11 14:00,41.5763,8.7758,62.53
156,2022-11-11 15:00,41.2763,8.3505,62.63
157,2022-11-11 16:00,38.0386,11.1734,62.81
158,2022-11-11 17:00,36.5811,11.8948,62.07
159,2022-11-11 18:00,36.0163,11.7112,61.31
160,2022-11-11 19:00,36.1072,11.572,60.41
161,2022-11-11 20:00,35.6098,11.78,59.14
162,2022-11-14 05:00,45.6217,9.9331,57.79
163,2022-11-14 06:00,43.5488,9.4817,57.45
164,2022-11-14 07:00,41.8009,8.8754,56.99
165,2022-11-14 08:00,41.9638,8.2318,57.7
166,2022-11-14 09:00,33.7956,17.8593,59.21
167,2022-11-14 10:00,30.4086,14.4184,57.38
168,2022-11-14 11:00,27.137,12.8671,55.62
169,2022-11-14 12:00,27.3553,11.6151,53.75
170,2022-11-14 13:00,25.8266,10.8878,51.98
171,2022-11-14 14:00,25.1872,10.3533,50.15
172,2022-11-14 15:00,24.5511,9.8276,49.23
173,2022-11-14 16:00,22.2003,15.0822,48.65
174,2022-11-14 17:00,21.5881,14.6663,46.38
175,2022-11-14 18:00,21.2104,14.2734,44.07
176,2022-11-14 19:00,20.6453,13.8931,41.87
177,2022-11-14 20:00,20.662,13.5979,38.68
178,2022-11-15 05:00,26.6161,12.5516,35.57
179,2022-11-15 06:00,27.5774,12.0147,33.49
180,2022-11-15 07:00,26.9897,11.7587,31.5
181,2022-11-15 08:00,30.0242,10.8755,32.1
182,2022-11-15 09:00,33.6939,8.1643,32.9
183,2022-11-15 10:00,33.0198,7.3073,34.71
184,2022-11-15 11:00,35.5562,6.2791,36.38
185,2022-11-15 12:00,33.4363,7.3953,38.47
186,2022-11-15 13:00,32.9388,7.1078,40.04
187,2022-11-15 14:00,28.8124,15.6936,41.59
188,2022-11-15 15:00,26.5058,14.4372,42.33
189,2022-11-15 16:00,25.4793,13.8781,43.07
190,2022-11-15 17:00,24.8413,13.5306,43.78
191,2022-11-15 18:00,24.5762,13.4529,44.49
192,2022-11-15 19:00,23.7902,15.7342,45.11
193,2022-11-15 20:00,23.0984,16.2945,44.0
194,2022-11-16 05:00,26.3055,14.521,42.42
195,2022-11-16 06:00,25.4636,14.0563,41.68
196,2022-11-16 07:00,24.3753,17.5044,40.4
197,2022-11-16 08:00,22.966,18.1661,37.21
198,2022-11-16 09:00,19.6633,20.1835,33.49
199,2022-11-16 10:00,17.0488,28.3728,28.59
200,2022-11-16 11:00,15.5165,28.9043,25.81
201,2022-11-16 12:00,14.2459,26.5375,23.36
202,2022-11-16 13:00,13.516,25.1778,23.4
203,2022-11-16 14:00,12.8322,26.6757,23.45
204,2022-11-16 15:00,12.3058,25.5814,23.85
205,2022-11-16 16:00,11.3708,27.8287,24.25
206,2022-11-16 17:00,15.3702,23.6023,25.16
207,2022-11-16 18:00,14.8141,22.7484,25.21
208,2022-11-16 19:00,14.5112,22.2832,25.48
209,2022-11-16 20:00,16.1376,21.8032,24.93
210,2022-11-17 05:00,18.2226,20.2525,23.94
211,2022-11-17 06:00,17.2107,22.8543,23.14
