time,MINUS_DI
2021-04-15,14.4849
2021-04-14,15.5626
2021-04-13,16.8758
2021-04-12,18.3454
2021-04-09,19.4321
2021-04-08,21.1915
2021-04-07,22.5116
2021-04-06,24.0658
2021-04-05,24.9162
2021-04-01,26.7933
2021-03-31,28.0540
2021-03-30,30.4245
2021-03-29,27.9016
2021-03-26,29.0459
2021-03-25,30.4878
2021-03-24,29.9462
2021-03-23,27.3745
2021-03-22,28.5419
2021-03-19,30.7951
2021-03-18,30.5908
2021-03-17,29.2927
2021-03-16,26.6544
2021-03-15,28.3183
2021-03-12,30.2626
2021-03-11,27.9147
2021-03-10,29.5775
2021-03-09,31.0224
2021-03-08,34.2812
2021-03-05,35.0817
2021-03-04,35.9907
2021-03-03,33.2477
2021-03-02,29.6384
2021-03-01,31.7335
2021-02-26,35.9793
2021-02-25,38.7666
2021-02-24,40.0326
2021-02-23,43.0737
2021-02-22,34.6678
2021-02-19,30.5915
2021-02-18,31.9340
2021-02-17,29.7134
2021-02-16,24.5704
2021-02-12,24.3134
2021-02-11,25.1400
2021-02-10,25.2030
2021-02-09,23.4832
2021-02-08,24.4771
2021-02-05,23.5876
2021-02-04,24.2980
2021-02-03,25.9025
2021-02-02,25.0908
2021-02-01,26.0584
2021-01-29,28.1235
2021-01-28,19.6237
2021-01-27,14.5463
2021-01-26,13.7954
2021-01-25,14.5496
2021-01-22,17.0795
2021-01-21,18.7937
2021-01-20,22.0433
2021-01-19,24.4364
2021-01-15,25.2710
2021-01-14,23.1540
2021-01-13,24.2854
2021-01-12,25.8343
2021-01-11,23.9066
2021-01-08,22.0405
2021-01-07,23.1321
2021-01-06,25.5995
2021-01-05,23.7497
2021-01-04,25.4456
2020-12-31,17.9771
2020-12-30,15.3548
2020-12-29,14.1232
2020-12-28,15.5824
2020-12-24,17.6237
2020-12-23,18.6816
2020-12-22,19.3951
2020-12-21,22.3633
2020-12-18,18.2590
2020-12-17,14.6798
2020-12-16,15.3330
2020-12-15,16.0094
2020-12-14,18.5835
2020-12-11,19.4419
2020-12-10,20.7658
2020-12-09,20.5661
2020-12-08,17.6579
2020-12-07,18.5407
2020-12-04,19.6610
