time,PLUS_DI
2022-03-18,21.6461
2022-03-17,17.8156
2022-03-16,17.2078
2022-03-15,11.8805
2022-03-14,10.6001
2022-03-11,11.3498
2022-03-10,12.1752
2022-03-09,13.5051
2022-03-08,13.9454
2022-03-07,15.5775
2022-03-04,17.1518
2022-03-03,18.3405
2022-03-02,16.8051
2022-03-01,16.7742
2022-02-28,16.1146
2022-02-25,16.4038
2022-02-24,13.9242
2022-02-23,16.5522
2022-02-22,18.4607
2022-02-18,20.2010
2022-02-17,21.8145
2022-02-16,23.4449
2022-02-15,24.1320
2022-02-14,19.8449
2022-02-11,20.8971
2022-02-10,22.7676
2022-02-09,24.6940
2022-02-08,23.2371
2022-02-07,22.4004
2022-02-04,23.5097
2022-02-03,24.8122
2022-02-02,26.4493
2022-02-01,25.8843
2022-01-31,26.8596
2022-01-28,22.1073
2022-01-27,15.4501
2022-01-26,16.8830
2022-01-25,15.9858
2022-01-24,16.7927
2022-01-21,19.2190
2022-01-20,20.6684
2022-01-19,22.8525
2022-01-18,25.1597
2022-01-14,26.9620
2022-01-13,28.3460
2022-01-12,30.9988
2022-01-11,28.6154
2022-01-10,25.9104
2022-01-07,28.0394
2022-01-06,29.6651
2022-01-05,31.6719
2022-01-04,34.9929
2022-01-03,37.4030
2021-12-31,34.1871
2021-12-30,35.4401
2021-12-29,37.0265
2021-12-28,38.6390
2021-12-27,38.9315
2021-12-23,35.6209
2021-12-22,34.9334
2021-12-21,32.7750
2021-12-20,30.7699
2021-12-17,32.5062
2021-12-16,34.3552
2021-12-15,37.5093
2021-12-14,39.1051
2021-12-13,42.8545
2021-12-10,43.4461
2021-12-09,42.2082
2021-12-08,42.9294
2021-12-07,39.0816
2021-12-06,36.7220
2021-12-03,35.3504
2021-12-02,37.5407
2021-12-01,43.1391
2021-11-30,37.9984
2021-11-29,32.8038
2021-11-26,34.4921
2021-11-24,39.4440
2021-11-23,41.0856
2021-11-22,43.9252
2021-11-19,37.4851
2021-11-18,35.6267
2021-11-17,30.5865
2021-11-16,23.3597
2021-11-15,24.9321
2021-11-12,22.2087
2021-11-11,21.1864
2021-11-10,22.3401
2021-11-09,24.4307
2021-11-08,25.4528
2021-11-05,26.5146
2021-11-04,28.1708
2021-11-03,28.2967
2021-11-02,28.8802
2021-11-01,25.9914
2021-10-29,27.4244
2021-10-28,32.5556
2021-10-27,26.0327
2021-10-26,27.0327
2021-10-25,24.3447
2021-10-22,25.6226
2021-10-21,25.1991
2021-10-20,26.4658
2021-10-19,26.0483
2021-10-18,21.5293
2021-10-15,18.2898
2021-10-14,16.2275
2021-10-13,10.7989
2021-10-12,11.4672
2021-10-11,12.1342
2021-10-08,13.0945
2021-10-07,13.6349
2021-10-06,9.2284
2021-10-05,10.1159
2021-10-04,10.8388
2021-10-01,12.0924
2021-09-30,13.3386
2021-09-29,14.4640
2021-09-28,15.4569
2021-09-27,17.0296
2021-09-24,18.5021
2021-09-23,18.4021
2021-09-22,17.3911
2021-09-21,13.9492
2021-09-20,14.5983
2021-09-17,16.4713
2021-09-16,17.8282
2021-09-15,18.6727
2021-09-14,20.1788
2021-09-13,22.4581
2021-09-10,24.0791
2021-09-09,29.0177
2021-09-08,30.8921
2021-09-07,33.7659
2021-09-03,28.7522
2021-09-02,30.0746
2021-09-01,32.1427
2021-08-31,28.6244
2021-08-30,30.1693
2021-08-27,19.8461
2021-08-26,21.0318
2021-08-25,22.0579
2021-08-24,23.7413
2021-08-23,22.9613
2021-08-20,19.5592
2021-08-19,19.1363
2021-08-18,21.0964
2021-08-17,24.0879
2021-08-16,24.5048
2021-08-13,28.3772
2021-08-12,28.1800
2021-08-11,23.4545
2021-08-10,24.3464
2021-08-09,22.9938
2021-08-06,23.8281
2021-08-05,24.8796
2021-08-04,26.0837
2021-08-03,27.1885
2021-08-02,26.2989
2021-07-30,25.8259
2021-07-29,27.3691
2021-07-28,28.7865
2021-07-27,32.2769
2021-07-26,35.5871
2021-07-23,34.6112
2021-07-22,34.9906
2021-07-21,32.0717
2021-07-20,33.3351
2021-07-19,29.3255
2021-07-16,33.2776
2021-07-15,37.0935
2021-07-14,40.3127
2021-07-13,38.6790
2021-07-12,39.7866
2021-07-09,40.6061
2021-07-08,39.3742
2021-07-07,44.7361
2021-07-06,43.1079
2021-07-02,36.5285
2021-07-01,30.1733
2021-06-30,31.9425
2021-06-29,30.3742
2021-06-28,28.1911
2021-06-25,25.4240
2021-06-24,26.3967
2021-06-23,26.8546
2021-06-22,27.0314
2021-06-21,23.6409
2021-06-18,26.2748
2021-06-17,27.6609
2021-06-16,24.6762
2021-06-15,26.7776
2021-06-14,27.6723
2021-06-11,20.1133
2021-06-10,21.0380
2021-06-09,22.6626
2021-06-08,23.5872
2021-06-07,18.4508
2021-06-04,18.8236
2021-06-03,16.1422
2021-06-02,17.1512
2021-06-01,17.7878
2021-05-28,18.5451
2021-05-27,19.2187
2021-05-26,20.6447
2021-05-25,21.1981
2021-05-24,21.3170
2021-05-21,22.7513
2021-05-20,23.7003
2021-05-19,18.0948
2021-05-18,19.0724
2021-05-17,20.1600
2021-05-14,21.3250
2021-05-13,18.5014
2021-05-12,16.2465
2021-05-11,17.7873
2021-05-10,19.7236
2021-05-07,21.5379
2021-05-06,18.0059
2021-05-05,19.2345
2021-05-04,20.5250
2021-05-03,23.8646
2021-04-30,24.1777
2021-04-29,25.8386
2021-04-28,23.3563
2021-04-27,24.6433
2021-04-26,24.5623
2021-04-23,25.5336
2021-04-22,25.1141
2021-04-21,25.8757
2021-04-20,27.5314
2021-04-19,30.2615
2021-04-16,29.8554
2021-04-15,30.8974
2021-04-14,33.1963
2021-04-13,35.1398
2021-04-12,33.5910
2021-04-09,35.5807
2021-04-08,32.0813
2021-04-07,27.9004
2021-04-06,27.8648
2021-04-05,26.5337
2021-04-01,23.8121
2021-03-31,23.4027
2021-03-30,18.1047
2021-03-29,19.1552
2021-03-26,17.5023
2021-03-25,18.4759
2021-03-24,19.5238
2021-03-23,20.6848
2021-03-22,20.8155
2021-03-19,17.4943
2021-03-18,18.0942
2021-03-17,19.6797
2021-03-16,21.0383
2021-03-15,16.1284
2021-03-12,11.8082
2021-03-11,12.4280
