time,MINUS_DI
2023-06-28 13:00,20.5938
2023-06-28 12:00,21.6857
2023-06-28 11:00,19.8040
2023-06-28 10:00,20.5157
2023-06-28 09:00,22.3863
2023-06-28 08:00,23.7301
2023-06-28 07:00,24.7200
2023-06-28 06:00,25.1814
2023-06-28 05:00,25.2574
2023-06-28 04:00,25.1083
2023-06-27 19:00,25.7703
2023-06-27 18:00,26.1721
2023-06-27 17:00,26.4724
2023-06-27 16:00,38.8794
2023-06-27 15:00,24.5278
2023-06-27 14:00,25.1556
2023-06-27 13:00,26.2057
2023-06-27 12:00,27.1794
2023-06-27 11:00,28.3320
2023-06-27 10:00,30.0865
2023-06-27 09:00,31.2699
2023-06-27 08:00,33.4500
2023-06-27 07:00,45.6878
2023-06-27 06:00,45.3815
2023-06-27 05:00,45.9850
2023-06-27 04:00,46.7888
2023-06-26 19:00,48.5113
2023-06-26 18:00,49.4039
